timestamp,event_type,subject,data
1756188348.6038744,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188348.6153533,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188348.6151, 'connected': True, 'packets': 7544, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188348.9073062,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188348.9071653, 'connected': True, 'packets': 7616, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188348.9074214,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756188348.9077003,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188349.214017,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188349.2137737, 'connected': True, 'packets': 7688, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188349.2142515,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756188349.2155414,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188349.5203974,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188349.5202541, 'connected': True, 'packets': 7762, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188349.5204713,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756188349.520773,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188349.616864,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188349.616628, 'connected': True, 'packets': 7786, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188349.825962,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188349.8258655, 'connected': True, 'packets': 7836, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188349.826034,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756188349.8263164,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188350.1345296,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188350.1342793, 'connected': True, 'packets': 7910, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188350.134758,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756188350.1356997,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188350.531956,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188350.5318406, 'connected': True, 'packets': 8006, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188350.5320196,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
